author,text,publishedAt
@ellarpc,"Dear audio editor or editor of this video, please use room noise to fill the gaps where you cut audio between the words. This was jarring to watch with earbuds in when the audio kept cutting to pure silence in between words.",2025-09-13T14:38:04Z
@legion1791,"There is a massive problem with the sound please
It completely cuts off when there is no talking which is incredibly annoying",2025-09-13T14:35:55Z
@DeppTDi,Sponsored video,2025-09-13T14:31:17Z
@noritoshi5706,"this guy is just an iphone sucker, everything iphone does or basicly apple, he just straight praising anything",2025-09-13T14:27:43Z
@wyguy2132,4:21 That’s what she said,2025-09-13T14:24:17Z
@ZPaul2Fresh8,"The ability to record from both cameras was available on the Galaxy S4. Apple fooling these guys into selfie crops is great. I love the enthusiasm on this tech video, ultimate hype guy.",2025-09-13T14:22:27Z
@asphaltlegendsunite,"also, old samsungs exploded",2025-09-16T14:31:06Z
@HappyAnt-zz9rc,At some point i dont know whether these tech geeks saying the truth.  Apple had market drop amounting nearly 112 billion us dollar due to investor withdraw and we seeing most influencers saying this is the best phone and shops persuing you to buy iphone 17 air,2025-09-13T14:21:07Z
@wyguy2132,"The anti reflective coating is actually pretty dang cool. I’m not looking for anything too fancy, so I’ll probably just go with the standard 17.",2025-09-13T14:20:49Z
@tharunmohan9293,Legit the first time in ages Android users might start to panic 😮,2025-09-13T14:20:44Z
@TheLearnerAlways-wn8zv,"I felt quite tingly when he said ""...big fat...""",2025-09-13T14:19:39Z
@TheLearnerAlways-wn8zv,"People who buy the Air are not looking for performance or pro features, they are looking for style, class, exclusivity. It's for people who wear designer brands. It's got nothing to do with practicality.",2025-09-13T14:17:21Z
@stevestayela,The one camera on the air bothers me for some reason👀,2025-09-13T14:15:01Z
@raphysampiano5340,Next year might probably have its second camera for air.,2025-09-13T14:14:34Z
@israelPoplife,Apple lovers ecstatic when they receive basic features 3 years later as a big deal. 😂😂😂,2025-09-13T14:10:00Z
@niquakin,3:24 what game is this?,2025-09-13T14:00:42Z
@trizzy302,hey 5.6 mm is pretty thick ngl. at least above average i would say.....,2025-09-13T13:59:04Z
@rightarmee,Nice ad,2025-09-13T13:58:30Z
@Niko-cb5xc,iPhone can give these features in 16 but they wait so that there is some scope  left for 17 like 120 hrtz and   see yo face in video is way old,2025-09-13T13:53:23Z
@YasserLozi,"your audio is weird, so many silent moments btw words",2025-09-13T13:49:38Z
@sojibvlogsstudio,আমার ভিডিও গুলো কেমন 🎉🎉,2025-09-13T13:49:38Z
@knifegirl485,what in the misogyny was that comment?,2025-09-13T13:49:27Z
@garyjinks7482,If they want to staty competetive tey need to keep up.,2025-09-13T13:48:33Z
@TobikoFriedRice,"I just want an iPhone that apple doesn’t slow down or ruin the battery of, just before announcing the next one.",2025-09-13T13:48:25Z
@sierrajohn7967,not a hater but the only thing thats changed is the price tag,2025-09-13T13:47:09Z
@christopherblake4581,What happened to your audio?,2025-09-13T13:47:03Z
@rizwanmughal3978,"Man, you tech guys are struggling to praise the iPhones.",2025-09-13T13:45:35Z
@zai6311,How much did they pay u to lie?😂 sorry but majority of the consumers are disappointed with 17. The company just lost 100billion dollars since its release,2025-09-13T13:45:32Z
@jamarcus69,Give me a iphone 17 mini,2025-09-13T13:44:51Z
@HeiseyMotors,This orange iPhone 17 Pro is the first time I've been interested in an iPhone in a while. Reminds me of the early 2000's fun and innovative Apple. It looks phenomenal,2025-09-13T13:44:18Z
@mohammadwajdi,Its shit,2025-09-13T13:37:59Z
@jerryt459,"Almost $2,000 CAD. NO THANKS! My 12 Pro is still working great.",2025-09-13T13:35:11Z
@jimleadbetterdrums,And it has more blue light than any other iPhone. Good luck with your circadian Rythym 👀 better get some blue light glasses.,2025-09-13T13:33:57Z
@HiveBurner-o2l,"""Everythings changed"" 😂😂😂",2025-09-13T13:31:32Z
@lestendsouza9395,Arun is clearly biased towards Apple and that's a fact,2025-09-13T13:28:05Z
@dilshankavishka8870,What is the game that you played 🤔,2025-09-13T13:26:24Z
@tigoshare,Samsung does it and they follow 😂😂😂,2025-09-13T13:23:39Z
@abhinabacharyya7279,I m wondering how much apple paid u 😅😅,2025-09-13T13:21:42Z
@axiomiat,"16e user here, I'm actually shocked at my battery life with the new cellular chip.",2025-09-13T13:21:26Z
@nabilitis9060,lol,2025-09-13T13:16:53Z
@alirezabaei,black iPhone 17 pro max?! how? where?,2025-09-13T13:13:02Z
@lilliannneka6812,iPhone air,2025-09-13T13:12:32Z
@hullyk2039,"The iPhone air battery packs are out there 5000 and 10000mah battery magsafe so battery isn't an issue.  Storage, speed, and reception are what im interested in",2025-09-13T13:12:20Z
@Chingwanfu,Seriously can you make up your mind if the iphone 17 air is sexy then so is the s25 edge,2025-09-13T13:10:39Z
@yohvh,Pfff sounds like they are thanking their master apple for basic things like 120hz for 40% premium.,2025-09-13T13:02:36Z
@l0cksgoldi96,6'1 is the best display.,2025-09-13T13:00:47Z
@EnerGee_,Fun fact: iphone15 pro 256gb was around 1260 euro in Ireland,2025-09-13T12:58:58Z
@ولدزايد-ر9ك,"Samsung User from ""S3"" / 100% Tech guy I am a Pentester  ""Cant believe I am saying this"" But I am Ordering the new Iphone *__- .....",2025-09-13T12:57:12Z
@DopeFiend,same shit different bucket,2025-09-13T12:55:28Z
@MarcD..7,The glazing is INSANE,2025-09-13T12:51:52Z
@simscollectables,Skipping the pro for the first time and going for the air.,2025-09-13T12:51:22Z
@maxchopin409,Shouldn't get rid of titanium body for pro. Now there is almost no difference between pro and regular 17.,2025-09-13T12:48:37Z
@iamrustworthy9340,To be clear about one thing. Apple introduced prores raw to the iphone 17 pros. Which compared to just prores saves raw information and gives better possibilities for video editing. Did i understood that right?,2025-09-13T12:47:44Z
@baliktanawtv5815,WAVING 🌊 Vivo X300 SERIES IS COMING SOON KING CAMERA ❤🎉,2025-09-13T12:45:31Z
@jonathanlarsen6395,"Nobody wants an ultra wide camera. Literally nobody. I never use it. If they put the zoom lens on the regular iPhone and the ultra wide on the pro as an add on, people wouldn’t even bother to upgrade.",2025-09-13T12:45:19Z
@leviackerman9817,Hope this is the last iphone they would make...,2025-09-13T12:44:34Z
@johnbravo7689,this editing is kinda weird and new to your channel. your voice seems like playing and pausing or kinda of lagging/buffering.,2025-09-13T12:43:58Z
@luluirl,"Hey guys look, our thin phone (island makes it the same thickness as normal phones) (the lens itself sticks out even more than that) (you have to buy a case that makes the phone as thick as any other phone)",2025-09-13T12:39:43Z
@khayotullakhaitmetov1131,Айфон эьъа 😂,2025-09-13T12:39:17Z
@Global-p7r,same as ipad pro m4 chip,2025-09-13T12:37:15Z
@kronexuss,I like the non background music much more,2025-09-13T12:34:36Z
@bestvideoselected8362,Bhai dat ke niche daba ke dekho Kitna patla hai😅.,2025-09-13T12:31:40Z
@CalinDee,"Looks like apple mayve actually done some worthwhile  updates.  Cool!
If it wasnt for the camera bulge negating, entirely, the rest of the squashing of the 'air' I  could be interested - but...  well, it is what it is.  I guess Ill continue with Samsung for now, but hey its the first step in the right direction Ive seen from apple since Jobs left the building.",2025-09-13T12:31:13Z
@ggegeRGr,You watch your phone while showing? 🤨,2025-09-13T12:29:20Z
@alancerdabarron341,I love iPhone I don’t care too much about camera I’d love if they remove the protuberance from the back of the phone and keep it flat with a simplest camera.,2025-09-13T12:26:47Z
@malikapasha,Why it sounds like more of a paid advertisement video?,2025-09-13T12:23:49Z
@Felixthe0o,"No mini, no money- simple as..",2025-09-13T12:20:55Z
@PEEKâBOO_df,What’s Delta Force Mobile doing on your device 😆,2025-09-13T12:20:36Z
@jomertomale,That tweet about the thumbnail comparison was right,2025-09-13T12:16:46Z
@cstylar.official,"I hope the Iphone 17 doesnt sell well, the new designs just suck, ugly as hell. The Air is also just useless, idk why even bother for that price. Most people will just stick it in a case anyway? Might aswell wait for next years lineup.",2025-09-13T12:13:17Z
@blabla7360,Damn the new Xiaomi is lit,2025-09-13T12:09:13Z
@mateuszlegowski9517,he should include that he works for apple,2025-09-13T12:05:16Z
@gowthamkarthi9836,Except 17 rest all are waste of money,2025-09-13T12:00:00Z
@thevisionofjm,I’m on iPhone 16 gonna switch to 18 Air or regular iPhone 18,2025-09-13T11:58:44Z
@jojocons,Fun fact: double tap like button to get followers.,2025-09-13T11:58:29Z
@Tony-ss2dr,“No one wanted mini phones”… watching on a 13 mini 😭😂,2025-09-13T11:58:21Z
@vivicaanuforo4754,I am not impressed 🙄Hopefully they don’t reduce the quality of my 16 pro max camera just to prove the 17 is something special,2025-09-13T11:56:03Z
@TheSlayersll,Samsung solos iphone is ass,2025-09-13T11:55:11Z
@jadeycakes,Boring phones from an unimaginative company.,2025-09-13T11:52:26Z
@jabed8436,you're just another random click baiter. Have you even use the phone for a week to come to a decision? or suggesting to your subscribers (thank god I'm not one of them).,2025-09-13T11:51:40Z
@madamsmith9175,iPhone air is almost $2k in Australia it is the most expensive iphone yet,2025-09-13T11:50:48Z
@askofficial1,These voice pauses feels awful man,2025-09-13T11:48:06Z
@rohitsakhrani4116,Yawn 🥱,2025-09-13T11:36:35Z
@jevayalvarado4474,Still keeping my 16 PM,2025-09-13T11:36:00Z
@nikon.5704,"In my opinion ITS a large Downgrade, you pay for the Same price AS the Last two years for cheaper matrial. ITS Like you bei Audi, BMW prices for a Dacia. The tech is Not a big Upgrade, the Design is the Same AS the iPhone 13, since then. Absolutly embarressing. I dont Unterstand why people still buys this shit. 
I moved from the 15 pro max to oneplus 13, i have way better Connection to WiFi and cellular, the battery life is a bit better. Kamera is more natrually, for taking Out the Phone and make a quick Picture. And the best Point is the software of the oneplus, ITS running smooth, no Breaks, No apps shut down. And guess what i got so many apps shut downs on the iPhone and the fucking Thing cost me 4-500 bucks more. Where is the quality of Apple gone since the Last 5,6 years ? Apple was in Terms of Software ahead of everything and the Last years IT IS completly smoked of Others. 
You get so much quality, of oneplus or vivo, the era of Samsung here in the eu and Apple will drop the next years.",2025-09-13T11:31:26Z
@bwwembwem,first time debating about buying a iPhone wow good job apple,2025-09-13T11:31:15Z
@unconsciousmarty9393,You are just an apple fan boy,2025-09-13T11:28:28Z
@ahmadfraz9211,3 x LOL for 3 models,2025-09-13T11:27:45Z
@patakanz,"What's the problem that gets solved by having a phone that's thinner than the current iPhone? I legitimately want to know. What I want is a phone that's smaller (as in... well.. smaller) and what we get is a phone that has an even larger screen, and is thinner, and we're supposed to be happy?",2025-09-13T11:27:40Z
@androJaab,buy a Honor Magic and thank me later,2025-09-13T11:27:16Z
@shashamad406,"fun fact all its technology has been in other phones from . centuries fun facts ... its a turd, snot, and poop.... so its crazy to see some people who intreasted in a type of phone 
like that",2025-09-13T11:23:24Z
@MrMonroe77,I love the look of the air but why make a phone that thin but the camera bump is huge. Why not make it all flat no bump. Now we talking if they can make that happen,2025-09-13T11:21:55Z
@johnpauldelrosario8640,Watching from my iphone 16 promax :),2025-09-13T11:20:50Z
@Nifibizgaming24,"Hey mrwhosetheboss, I don’t usually write stuff like this, but I’ve been watching you for about 3 years now and just felt like saying something. Your videos have honestly helped me through a lot. Gaming's always been something I’ve loved, but lately it’s been kind of hard to enjoy it the same way. Most of my friends have these amazing setups — like full-on PCs with all the gear — and I’m still working with a really basic setup that can barely keep up. They don’t always say stuff directly, but the little jokes or looks when we play together kind of make me feel like I don’t belong or I’m not taken seriously just because I don’t have the same kind of gear. It gets to me sometimes, even if I try not to let it.

The thing is, watching your content reminds me why I started gaming in the first place. It’s not about how good your setup is — it’s about enjoying the game, having fun, and being part of something. You make it feel like that again. I know this might sound random or even a bit much, but if there was ever a chance you could help me get a PC or anything like that, it would seriously change everything for me. I get that you probably get tons of messages like this, so no worries if not — I just really wanted to say thank you either way. You’ve made a bigger difference in my life than you probably know. and lastly jesus is lord the kinggs of kings the lord or lord all glory to him only",2025-09-13T11:19:47Z
